pert_id,Carcinogenicity
Chem642_0,-
Chem642_1,-
Chem642_2,-
Chem642_3,-
Chem642_4,-
Chem642_5,-
Chem642_6,-
Chem642_7,-
Chem643_0,+
Chem643_1,+
Chem643_10,+
Chem643_11,+
Chem643_12,+
Chem643_13,+
Chem643_14,+
Chem643_15,+
Chem643_16,+
Chem643_17,+
Chem643_18,+
Chem643_2,+
Chem643_3,+
Chem643_4,+
Chem643_5,+
Chem643_6,+
Chem643_7,+
Chem643_8,+
Chem643_9,+
Chem644_0,-
Chem644_1,-
Chem644_10,-
Chem644_11,-
Chem644_12,-
Chem644_2,-
Chem644_3,-
Chem644_4,-
Chem644_5,-
Chem644_6,-
Chem644_7,-
Chem644_8,-
Chem644_9,-
Chem645_0,+
Chem645_1,+
Chem645_10,+
Chem645_11,+
Chem645_12,+
Chem645_2,+
Chem645_3,+
Chem645_4,+
Chem645_5,+
Chem645_6,+
Chem645_7,+
Chem645_8,+
Chem645_9,+
Chem646_0,+
Chem646_1,+
Chem646_10,+
Chem646_11,+
Chem646_12,+
Chem646_13,+
Chem646_14,+
Chem646_15,+
Chem646_16,+
Chem646_2,+
Chem646_3,+
Chem646_4,+
Chem646_5,+
Chem646_6,+
Chem646_7,+
Chem646_8,+
Chem646_9,+
Chem647_0,+
Chem647_1,+
Chem647_10,+
Chem647_11,+
Chem647_12,+
Chem647_13,+
Chem647_14,+
Chem647_15,+
Chem647_16,+
Chem647_2,+
Chem647_3,+
Chem647_4,+
Chem647_5,+
Chem647_6,+
Chem647_7,+
Chem647_8,+
Chem647_9,+
Chem648_0,-
Chem648_1,-
Chem648_10,-
Chem648_2,-
Chem648_3,-
Chem648_4,-
Chem648_5,-
Chem648_6,-
Chem648_7,-
Chem648_8,-
Chem648_9,-
Chem649_0,+
Chem649_1,+
Chem649_2,+
Chem649_3,+
Chem649_4,+
Chem649_5,+
Chem649_6,+
Chem649_7,+
Chem649_8,+
Chem649_9,+
Chem64_0,-
Chem64_1,-
Chem64_2,-
Chem64_3,-
Chem64_4,-
Chem64_5,-
Chem64_6,-
Chem64_7,-
Chem64_8,-
Chem64_9,-
Chem650_0,+
Chem650_1,+
Chem650_10,+
Chem650_11,+
Chem650_2,+
Chem650_3,+
Chem650_4,+
Chem650_5,+
Chem650_6,+
Chem650_7,+
Chem650_8,+
Chem650_9,+
Chem651_0,+
Chem651_1,+
Chem651_10,+
Chem651_11,+
Chem651_2,+
Chem651_3,+
Chem651_4,+
Chem651_5,+
Chem651_6,+
Chem651_7,+
Chem651_8,+
Chem651_9,+
Chem652_0,+
Chem652_1,+
Chem652_10,+
Chem652_2,+
Chem652_3,+
Chem652_4,+
Chem652_5,+
Chem652_6,+
Chem652_7,+
Chem652_8,+
Chem652_9,+
Chem653_0,+
Chem653_1,+
Chem653_10,+
Chem653_11,+
Chem653_12,+
Chem653_13,+
Chem653_14,+
Chem653_15,+
Chem653_16,+
Chem653_17,+
Chem653_2,+
Chem653_3,+
Chem653_4,+
Chem653_5,+
Chem653_6,+
Chem653_7,+
Chem653_8,+
Chem653_9,+
Chem654_0,+
Chem654_1,+
Chem654_10,+
Chem654_11,+
Chem654_2,+
Chem654_3,+
Chem654_4,+
Chem654_5,+
Chem654_6,+
Chem654_7,+
Chem654_8,+
Chem654_9,+
Chem655_0,-
Chem655_1,-
Chem655_2,-
Chem655_3,-
Chem655_4,-
Chem655_5,-
Chem655_6,-
Chem655_7,-
Chem655_8,-
Chem656_0,+
Chem656_1,+
Chem656_10,+
Chem656_11,+
Chem656_12,+
Chem656_2,+
Chem656_3,+
Chem656_4,+
Chem656_5,+
Chem656_6,+
Chem656_7,+
Chem656_8,+
Chem656_9,+
Chem657_0,+
Chem657_1,+
Chem657_2,+
Chem657_3,+
Chem657_4,+
Chem657_5,+
Chem657_6,+
Chem657_7,+
Chem657_8,+
Chem657_9,+
Chem658_0,+
Chem658_1,+
Chem658_2,+
Chem658_3,+
Chem658_4,+
Chem658_5,+
Chem658_6,+
Chem658_7,+
Chem659_0,+
Chem659_1,+
Chem659_2,+
Chem659_3,+
Chem659_4,+
Chem659_5,+
Chem659_6,+
Chem659_7,+
Chem659_8,+
Chem659_9,+
Chem65_0,+
Chem65_1,+
Chem65_10,+
Chem65_11,+
Chem65_12,+
Chem65_13,+
Chem65_14,+
Chem65_15,+
Chem65_16,+
Chem65_17,+
Chem65_18,+
Chem65_19,+
Chem65_2,+
Chem65_20,+
Chem65_3,+
Chem65_4,+
Chem65_5,+
Chem65_6,+
Chem65_7,+
Chem65_8,+
Chem65_9,+
Chem660_0,+
Chem660_1,+
Chem660_10,+
Chem660_11,+
Chem660_12,+
Chem660_13,+
Chem660_14,+
Chem660_15,+
Chem660_2,+
Chem660_3,+
Chem660_4,+
Chem660_5,+
Chem660_6,+
Chem660_7,+
Chem660_8,+
Chem660_9,+
Chem661_0,+
Chem661_1,+
Chem661_10,+
Chem661_2,+
Chem661_3,+
Chem661_4,+
Chem661_5,+
Chem661_6,+
Chem661_7,+
Chem661_8,+
Chem661_9,+
Chem662_0,-
Chem662_1,-
Chem662_10,-
Chem662_11,-
Chem662_12,-
Chem662_2,-
Chem662_3,-
Chem662_4,-
Chem662_5,-
Chem662_6,-
Chem662_7,-
Chem662_8,-
Chem662_9,-
Chem663_0,+
Chem663_1,+
Chem663_10,+
Chem663_11,+
Chem663_2,+
Chem663_3,+
Chem663_4,+
Chem663_5,+
Chem663_6,+
Chem663_7,+
Chem663_8,+
Chem663_9,+
Chem664_0,+
Chem664_1,+
Chem664_10,+
Chem664_11,+
Chem664_12,+
Chem664_13,+
Chem664_14,+
Chem664_15,+
Chem664_16,+
Chem664_17,+
Chem664_2,+
Chem664_3,+
Chem664_4,+
Chem664_5,+
Chem664_6,+
Chem664_7,+
Chem664_8,+
Chem664_9,+
Chem665_0,+
Chem665_1,+
Chem665_10,+
Chem665_11,+
Chem665_12,+
Chem665_13,+
Chem665_2,+
Chem665_3,+
Chem665_4,+
Chem665_5,+
Chem665_6,+
Chem665_7,+
Chem665_8,+
Chem665_9,+
Chem666_0,+
Chem666_1,+
Chem666_2,+
Chem666_3,+
Chem666_4,+
Chem666_5,+
Chem666_6,+
Chem666_7,+
Chem667_0,+
Chem667_1,+
Chem667_2,+
Chem667_3,+
Chem667_4,+
Chem667_5,+
Chem667_6,+
Chem667_7,+
Chem667_8,+
Chem667_9,+
Chem668_0,+
Chem668_1,+
Chem668_2,+
Chem668_3,+
Chem668_4,+
Chem668_5,+
Chem668_6,+
Chem668_7,+
Chem668_8,+
Chem668_9,+
Chem669_0,+
Chem669_1,+
Chem669_2,+
Chem669_3,+
Chem669_4,+
Chem669_5,+
Chem669_6,+
Chem669_7,+
Chem66_0,+
Chem66_1,+
Chem66_10,+
Chem66_11,+
Chem66_12,+
Chem66_13,+
Chem66_14,+
Chem66_15,+
Chem66_16,+
Chem66_17,+
Chem66_18,+
Chem66_19,+
Chem66_2,+
Chem66_20,+
Chem66_21,+
Chem66_22,+
Chem66_23,+
Chem66_24,+
Chem66_3,+
Chem66_4,+
Chem66_5,+
Chem66_6,+
Chem66_7,+
Chem66_8,+
Chem66_9,+
Chem670_0,+
Chem670_1,+
Chem670_2,+
Chem670_3,+
Chem670_4,+
Chem670_5,+
Chem670_6,+
Chem670_7,+
Chem670_8,+
Chem670_9,+
Chem671_0,+
Chem671_1,+
Chem671_10,+
Chem671_11,+
Chem671_12,+
Chem671_13,+
Chem671_14,+
Chem671_2,+
Chem671_3,+
Chem671_4,+
Chem671_5,+
Chem671_6,+
Chem671_7,+
Chem671_8,+
Chem671_9,+
Chem672_0,+
Chem672_1,+
Chem672_10,+
Chem672_2,+
Chem672_3,+
Chem672_4,+
Chem672_5,+
Chem672_6,+
Chem672_7,+
Chem672_8,+
Chem672_9,+
Chem673_0,+
Chem673_1,+
Chem673_10,+
Chem673_2,+
Chem673_3,+
Chem673_4,+
Chem673_5,+
Chem673_6,+
Chem673_7,+
Chem673_8,+
Chem673_9,+
Chem674_0,+
Chem674_1,+
Chem674_2,+
Chem674_3,+
Chem674_4,+
Chem674_5,+
Chem674_6,+
Chem674_7,+
Chem674_8,+
Chem674_9,+
Chem675_0,+
Chem675_1,+
Chem675_2,+
Chem675_3,+
Chem675_4,+
Chem675_5,+
Chem675_6,+
Chem675_7,+
Chem675_8,+
Chem675_9,+
Chem676_0,+
Chem676_1,+
Chem676_2,+
Chem676_3,+
Chem676_4,+
Chem676_5,+
Chem676_6,+
Chem676_7,+
Chem676_8,+
Chem677_0,+
Chem677_1,+
Chem677_10,+
Chem677_11,+
Chem677_12,+
Chem677_2,+
Chem677_3,+
Chem677_4,+
Chem677_5,+
Chem677_6,+
Chem677_7,+
Chem677_8,+
Chem677_9,+
Chem678_0,+
Chem678_1,+
Chem678_10,+
Chem678_11,+
Chem678_12,+
Chem678_13,+
Chem678_2,+
Chem678_3,+
Chem678_4,+
Chem678_5,+
Chem678_6,+
Chem678_7,+
Chem678_8,+
Chem678_9,+
Chem679_0,+
Chem679_1,+
Chem679_10,+
Chem679_11,+
Chem679_12,+
Chem679_13,+
Chem679_14,+
Chem679_15,+
Chem679_2,+
Chem679_3,+
Chem679_4,+
Chem679_5,+
Chem679_6,+
Chem679_7,+
Chem679_8,+
Chem679_9,+
Chem67_0,+
Chem67_1,+
Chem67_10,+
Chem67_11,+
Chem67_12,+
Chem67_13,+
Chem67_14,+
Chem67_2,+
Chem67_3,+
Chem67_4,+
Chem67_5,+
Chem67_6,+
Chem67_7,+
Chem67_8,+
Chem67_9,+
Chem680_0,+
Chem680_1,+
Chem680_10,+
Chem680_2,+
Chem680_3,+
Chem680_4,+
Chem680_5,+
Chem680_6,+
Chem680_7,+
Chem680_8,+
Chem680_9,+
Chem681_0,+
Chem681_1,+
Chem681_10,+
Chem681_2,+
Chem681_3,+
Chem681_4,+
Chem681_5,+
Chem681_6,+
Chem681_7,+
Chem681_8,+
Chem681_9,+
Chem682_0,-
Chem682_1,-
Chem682_10,-
Chem682_11,-
Chem682_12,-
Chem682_2,-
Chem682_3,-
Chem682_4,-
Chem682_5,-
Chem682_6,-
Chem682_7,-
Chem682_8,-
Chem682_9,-
Chem683_0,-
Chem683_1,-
Chem683_10,-
Chem683_11,-
Chem683_12,-
Chem683_13,-
Chem683_14,-
Chem683_15,-
Chem683_16,-
Chem683_17,-
Chem683_18,-
Chem683_2,-
Chem683_3,-
Chem683_4,-
Chem683_5,-
Chem683_6,-
Chem683_7,-
Chem683_8,-
Chem683_9,-
Chem684_0,+
Chem684_1,+
Chem684_10,+
Chem684_2,+
Chem684_3,+
Chem684_4,+
Chem684_5,+
Chem684_6,+
Chem684_7,+
Chem684_8,+
Chem684_9,+
Chem685_0,+
Chem685_1,+
Chem685_2,+
Chem685_3,+
Chem685_4,+
Chem685_5,+
Chem685_6,+
Chem685_7,+
Chem685_8,+
Chem686_0,+
Chem686_1,+
Chem686_2,+
Chem686_3,+
Chem686_4,+
Chem686_5,+
Chem686_6,+
Chem687_0,+
Chem687_1,+
Chem687_10,+
Chem687_11,+
Chem687_12,+
Chem687_13,+
Chem687_14,+
Chem687_2,+
Chem687_3,+
Chem687_4,+
Chem687_5,+
Chem687_6,+
Chem687_7,+
Chem687_8,+
Chem687_9,+
Chem688_0,+
Chem688_1,+
Chem688_10,+
Chem688_11,+
Chem688_12,+
Chem688_13,+
Chem688_14,+
Chem688_2,+
Chem688_3,+
Chem688_4,+
Chem688_5,+
Chem688_6,+
Chem688_7,+
Chem688_8,+
Chem688_9,+
Chem689_0,+
Chem689_1,+
Chem689_2,+
Chem689_3,+
Chem689_4,+
Chem689_5,+
Chem689_6,+
Chem689_7,+
Chem689_8,+
Chem68_0,+
Chem68_1,+
Chem68_10,+
Chem68_11,+
Chem68_12,+
Chem68_13,+
Chem68_14,+
Chem68_15,+
Chem68_2,+
Chem68_3,+
Chem68_4,+
Chem68_5,+
Chem68_6,+
Chem68_7,+
Chem68_8,+
Chem68_9,+
Chem690_0,-
Chem690_1,-
Chem690_2,-
Chem690_3,-
Chem690_4,-
Chem690_5,-
Chem690_6,-
Chem690_7,-
Chem691_0,+
Chem691_1,+
Chem691_10,+
Chem691_11,+
Chem691_12,+
Chem691_13,+
Chem691_14,+
Chem691_2,+
Chem691_3,+
Chem691_4,+
Chem691_5,+
Chem691_6,+
Chem691_7,+
Chem691_8,+
Chem691_9,+
Chem692_0,+
Chem692_1,+
Chem692_10,+
Chem692_11,+
Chem692_12,+
Chem692_13,+
Chem692_2,+
Chem692_3,+
Chem692_4,+
Chem692_5,+
Chem692_6,+
Chem692_7,+
Chem692_8,+
Chem692_9,+
Chem693_0,+
Chem693_1,+
Chem693_2,+
Chem693_3,+
Chem693_4,+
Chem693_5,+
Chem694_0,+
Chem694_1,+
Chem694_2,+
Chem694_3,+
Chem694_4,+
Chem694_5,+
Chem694_6,+
Chem694_7,+
Chem694_8,+
Chem694_9,+
Chem695_0,-
Chem695_1,-
Chem695_10,-
Chem695_11,-
Chem695_2,-
Chem695_3,-
Chem695_4,-
Chem695_5,-
Chem695_6,-
Chem695_7,-
Chem695_8,-
Chem695_9,-
Chem696_0,+
Chem696_1,+
Chem696_2,+
Chem696_3,+
Chem696_4,+
Chem696_5,+
Chem696_6,+
Chem696_7,+
Chem696_8,+
Chem696_9,+
Chem697_0,+
Chem697_1,+
Chem697_2,+
Chem697_3,+
Chem697_4,+
Chem697_5,+
Chem697_6,+
Chem697_7,+
Chem697_8,+
Chem698_0,-
Chem698_1,-
Chem698_10,-
Chem698_2,-
Chem698_3,-
Chem698_4,-
Chem698_5,-
Chem698_6,-
Chem698_7,-
Chem698_8,-
Chem698_9,-
Chem699_0,-
Chem699_1,-
Chem699_10,-
Chem699_2,-
Chem699_3,-
Chem699_4,-
Chem699_5,-
Chem699_6,-
Chem699_7,-
Chem699_8,-
Chem699_9,-
Chem69_0,+
Chem69_1,+
Chem69_10,+
Chem69_11,+
Chem69_12,+
Chem69_13,+
Chem69_14,+
Chem69_15,+
Chem69_16,+
Chem69_2,+
Chem69_3,+
Chem69_4,+
Chem69_5,+
Chem69_6,+
Chem69_7,+
Chem69_8,+
Chem69_9,+
Chem6_0,+
Chem6_1,+
Chem6_10,+
Chem6_11,+
Chem6_12,+
Chem6_13,+
Chem6_14,+
Chem6_15,+
Chem6_2,+
Chem6_3,+
Chem6_4,+
Chem6_5,+
Chem6_6,+
Chem6_7,+
Chem6_8,+
Chem6_9,+
Chem700_0,+
Chem700_1,+
Chem700_2,+
Chem700_3,+
Chem700_4,+
Chem700_5,+
Chem700_6,+
Chem700_7,+
Chem700_8,+
Chem700_9,+
Chem701_0,+
Chem701_1,+
Chem701_2,+
Chem701_3,+
Chem701_4,+
Chem701_5,+
Chem701_6,+
Chem701_7,+
Chem701_8,+
Chem702_0,+
Chem702_1,+
Chem702_2,+
Chem702_3,+
Chem702_4,+
Chem702_5,+
Chem702_6,+
Chem703_0,+
Chem703_1,+
Chem703_2,+
Chem703_3,+
Chem703_4,+
Chem703_5,+
Chem703_6,+
Chem703_7,+
Chem704_0,+
Chem704_1,+
Chem704_2,+
Chem704_3,+
Chem704_4,+
Chem704_5,+
Chem704_6,+
Chem704_7,+
Chem705_0,+
Chem705_1,+
Chem705_2,+
Chem705_3,+
Chem705_4,+
Chem705_5,+
Chem705_6,+
Chem705_7,+
Chem706_0,+
Chem706_1,+
Chem706_10,+
Chem706_11,+
Chem706_12,+
Chem706_13,+
Chem706_14,+
Chem706_15,+
Chem706_16,+
Chem706_2,+
Chem706_3,+
Chem706_4,+
Chem706_5,+
Chem706_6,+
Chem706_7,+
Chem706_8,+
Chem706_9,+
Chem707_0,+
Chem707_1,+
Chem707_2,+
Chem707_3,+
Chem707_4,+
Chem707_5,+
Chem707_6,+
Chem707_7,+
Chem707_8,+
Chem707_9,+
Chem708_0,-
Chem708_1,-
Chem708_2,-
Chem708_3,-
Chem708_4,-
Chem708_5,-
Chem708_6,-
Chem708_7,-
Chem708_8,-
Chem708_9,-
Chem709_0,-
Chem709_1,-
Chem709_2,-
Chem709_3,-
Chem709_4,-
Chem709_5,-
Chem709_6,-
Chem709_7,-
Chem709_8,-
Chem709_9,-
Chem70_0,+
Chem70_1,+
Chem70_10,+
Chem70_11,+
Chem70_12,+
Chem70_13,+
Chem70_14,+
Chem70_15,+
Chem70_16,+
Chem70_17,+
Chem70_2,+
Chem70_3,+
Chem70_4,+
Chem70_5,+
Chem70_6,+
Chem70_7,+
Chem70_8,+
Chem70_9,+
Chem710_0,+
Chem710_1,+
Chem710_2,+
Chem710_3,+
Chem710_4,+
Chem710_5,+
Chem710_6,+
Chem710_7,+
Chem710_8,+
Chem710_9,+
Chem711_0,+
Chem711_1,+
Chem711_10,+
Chem711_11,+
Chem711_12,+
Chem711_13,+
Chem711_14,+
Chem711_2,+
Chem711_3,+
Chem711_4,+
Chem711_5,+
Chem711_6,+
Chem711_7,+
Chem711_8,+
Chem711_9,+
Chem712_0,+
Chem712_1,+
Chem712_2,+
Chem712_3,+
Chem712_4,+
Chem712_5,+
Chem712_6,+
Chem712_7,+
Chem713_0,+
Chem713_1,+
Chem713_10,+
Chem713_11,+
Chem713_12,+
Chem713_2,+
Chem713_3,+
Chem713_4,+
Chem713_5,+
Chem713_6,+
Chem713_7,+
Chem713_8,+
Chem713_9,+
Chem714_0,+
Chem714_1,+
Chem714_10,+
Chem714_11,+
Chem714_12,+
Chem714_13,+
Chem714_2,+
Chem714_3,+
Chem714_4,+
Chem714_5,+
Chem714_6,+
Chem714_7,+
Chem714_8,+
Chem714_9,+
Chem715_0,-
Chem715_1,-
Chem715_10,-
Chem715_2,-
Chem715_3,-
Chem715_4,-
Chem715_5,-
Chem715_6,-
Chem715_7,-
Chem715_8,-
Chem715_9,-
Chem716_0,+
Chem716_1,+
Chem716_2,+
Chem716_3,+
Chem716_4,+
Chem716_5,+
Chem716_6,+
Chem716_7,+
Chem717_0,+
Chem717_1,+
Chem717_2,+
Chem717_3,+
Chem717_4,+
Chem717_5,+
Chem717_6,+
Chem717_7,+
Chem718_0,-
Chem718_1,-
Chem718_2,-
Chem718_3,-
Chem718_4,-
Chem718_5,-
Chem718_6,-
Chem718_7,-
Chem718_8,-
Chem718_9,-
Chem719_0,+
Chem719_1,+
Chem719_2,+
Chem719_3,+
Chem719_4,+
Chem719_5,+
Chem719_6,+
Chem71_0,-
Chem71_1,-
Chem71_10,-
Chem71_11,-
Chem71_2,-
Chem71_3,-
Chem71_4,-
Chem71_5,-
Chem71_6,-
Chem71_7,-
Chem71_8,-
Chem71_9,-
Chem720_0,+
Chem720_1,+
Chem720_10,+
Chem720_2,+
Chem720_3,+
Chem720_4,+
Chem720_5,+
Chem720_6,+
Chem720_7,+
Chem720_8,+
Chem720_9,+
Chem721_0,+
Chem721_1,+
Chem721_2,+
Chem721_3,+
Chem721_4,+
Chem721_5,+
Chem721_6,+
Chem721_7,+
Chem722_0,+
Chem722_1,+
Chem722_2,+
Chem722_3,+
Chem722_4,+
Chem722_5,+
Chem722_6,+
Chem722_7,+
Chem722_8,+
Chem723_0,+
Chem723_1,+
Chem723_2,+
Chem723_3,+
Chem723_4,+
Chem723_5,+
Chem723_6,+
Chem723_7,+
Chem723_8,+
Chem723_9,+
Chem724_0,+
Chem724_1,+
Chem724_2,+
Chem724_3,+
Chem724_4,+
Chem724_5,+
Chem724_6,+
Chem724_7,+
Chem724_8,+
Chem724_9,+
Chem725_0,-
Chem725_1,-
Chem725_10,-
Chem725_11,-
Chem725_12,-
Chem725_2,-
Chem725_3,-
Chem725_4,-
Chem725_5,-
Chem725_6,-
Chem725_7,-
Chem725_8,-
Chem725_9,-
Chem726_0,+
Chem726_1,+
Chem726_10,+
Chem726_11,+
Chem726_12,+
Chem726_13,+
Chem726_14,+
Chem726_15,+
Chem726_16,+
Chem726_17,+
Chem726_18,+
Chem726_19,+
Chem726_2,+
Chem726_20,+
Chem726_21,+
Chem726_22,+
Chem726_23,+
Chem726_24,+
Chem726_3,+
Chem726_4,+
Chem726_5,+
Chem726_6,+
Chem726_7,+
Chem726_8,+
Chem726_9,+
Chem727_0,-
Chem727_1,-
Chem727_10,-
Chem727_11,-
Chem727_12,-
Chem727_13,-
Chem727_14,-
Chem727_15,-
Chem727_16,-
Chem727_17,-
Chem727_2,-
Chem727_3,-
Chem727_4,-
Chem727_5,-
Chem727_6,-
Chem727_7,-
Chem727_8,-
Chem727_9,-
Chem728_0,+
Chem728_1,+
Chem728_10,+
Chem728_11,+
Chem728_12,+
Chem728_13,+
Chem728_14,+
Chem728_15,+
Chem728_16,+
Chem728_17,+
Chem728_18,+
Chem728_19,+
Chem728_2,+
Chem728_20,+
Chem728_21,+
Chem728_22,+
Chem728_23,+
Chem728_24,+
Chem728_25,+
Chem728_26,+
Chem728_27,+
Chem728_3,+
Chem728_4,+
Chem728_5,+
Chem728_6,+
Chem728_7,+
Chem728_8,+
Chem728_9,+
Chem729_0,-
Chem729_1,-
Chem729_10,-
Chem729_11,-
Chem729_12,-
Chem729_13,-
Chem729_14,-
Chem729_15,-
Chem729_2,-
Chem729_3,-
Chem729_4,-
Chem729_5,-
Chem729_6,-
Chem729_7,-
Chem729_8,-
Chem729_9,-
Chem72_0,-
Chem72_1,-
Chem72_10,-
Chem72_11,-
Chem72_2,-
Chem72_3,-
Chem72_4,-
Chem72_5,-
Chem72_6,-
Chem72_7,-
Chem72_8,-
Chem72_9,-
Chem730_0,-
Chem730_1,-
Chem730_10,-
Chem730_11,-
Chem730_12,-
Chem730_13,-
Chem730_14,-
Chem730_15,-
Chem730_16,-
Chem730_17,-
Chem730_18,-
Chem730_19,-
Chem730_2,-
Chem730_3,-
Chem730_4,-
Chem730_5,-
Chem730_6,-
Chem730_7,-
Chem730_8,-
Chem730_9,-
Chem731_0,-
Chem731_1,-
Chem731_10,-
Chem731_11,-
Chem731_12,-
Chem731_2,-
Chem731_3,-
Chem731_4,-
Chem731_5,-
Chem731_6,-
Chem731_7,-
Chem731_8,-
Chem731_9,-
Chem732_0,+
Chem732_1,+
Chem732_10,+
Chem732_11,+
Chem732_12,+
Chem732_13,+
Chem732_14,+
Chem732_15,+
Chem732_16,+
Chem732_17,+
Chem732_18,+
Chem732_19,+
Chem732_2,+
Chem732_20,+
Chem732_21,+
Chem732_22,+
Chem732_23,+
Chem732_3,+
Chem732_4,+
Chem732_5,+
Chem732_6,+
Chem732_7,+
Chem732_8,+
Chem732_9,+
Chem733_0,+
Chem733_1,+
Chem733_10,+
Chem733_11,+
Chem733_12,+
Chem733_13,+
Chem733_14,+
Chem733_15,+
Chem733_16,+
Chem733_17,+
Chem733_18,+
Chem733_19,+
Chem733_2,+
Chem733_20,+
Chem733_21,+
Chem733_22,+
Chem733_23,+
Chem733_24,+
Chem733_25,+
Chem733_26,+
Chem733_27,+
Chem733_28,+
Chem733_29,+
Chem733_3,+
Chem733_4,+
Chem733_5,+
Chem733_6,+
Chem733_7,+
Chem733_8,+
Chem733_9,+
Chem734_0,-
Chem734_1,-
Chem734_10,-
Chem734_11,-
Chem734_12,-
Chem734_13,-
Chem734_14,-
Chem734_15,-
Chem734_16,-
Chem734_17,-
Chem734_18,-
Chem734_19,-
Chem734_2,-
Chem734_20,-
Chem734_21,-
Chem734_22,-
Chem734_23,-
Chem734_24,-
Chem734_25,-
Chem734_26,-
Chem734_3,-
Chem734_4,-
Chem734_5,-
Chem734_6,-
Chem734_7,-
Chem734_8,-
Chem734_9,-
Chem735_0,-
Chem735_1,-
Chem735_10,-
Chem735_2,-
Chem735_3,-
Chem735_4,-
Chem735_5,-
Chem735_6,-
Chem735_7,-
Chem735_8,-
Chem735_9,-
Chem736_0,-
Chem736_1,-
Chem736_10,-
Chem736_11,-
Chem736_12,-
Chem736_13,-
Chem736_14,-
Chem736_15,-
Chem736_16,-
Chem736_17,-
Chem736_18,-
Chem736_19,-
Chem736_2,-
Chem736_20,-
Chem736_21,-
Chem736_22,-
Chem736_23,-
Chem736_24,-
Chem736_25,-
Chem736_26,-
Chem736_27,-
Chem736_28,-
Chem736_29,-
Chem736_3,-
Chem736_30,-
Chem736_31,-
Chem736_32,-
Chem736_33,-
Chem736_34,-
Chem736_35,-
Chem736_36,-
Chem736_37,-
Chem736_38,-
Chem736_39,-
Chem736_4,-
Chem736_40,-
Chem736_41,-
Chem736_42,-
Chem736_43,-
Chem736_5,-
Chem736_6,-
Chem736_7,-
Chem736_8,-
Chem736_9,-
Chem737_0,-
Chem737_1,-
Chem737_10,-
Chem737_11,-
Chem737_12,-
Chem737_13,-
Chem737_14,-
Chem737_15,-
Chem737_16,-
Chem737_17,-
Chem737_18,-
Chem737_19,-
Chem737_2,-
Chem737_20,-
Chem737_21,-
Chem737_22,-
Chem737_23,-
Chem737_24,-
Chem737_25,-
Chem737_26,-
Chem737_27,-
Chem737_28,-
Chem737_29,-
Chem737_3,-
Chem737_4,-
Chem737_5,-
Chem737_6,-
Chem737_7,-
Chem737_8,-
Chem737_9,-
Chem738_0,-
Chem738_1,-
Chem738_10,-
Chem738_11,-
Chem738_12,-
Chem738_13,-
Chem738_2,-
Chem738_3,-
Chem738_4,-
Chem738_5,-
Chem738_6,-
Chem738_7,-
Chem738_8,-
Chem738_9,-
Chem739_0,-
Chem739_1,-
Chem739_10,-
Chem739_11,-
Chem739_12,-
Chem739_13,-
Chem739_14,-
Chem739_15,-
Chem739_16,-
Chem739_17,-
Chem739_18,-
Chem739_19,-
Chem739_2,-
Chem739_3,-
Chem739_4,-
Chem739_5,-
Chem739_6,-
Chem739_7,-
Chem739_8,-
Chem739_9,-
Chem73_0,-
Chem73_1,-
Chem73_10,-
Chem73_11,-
Chem73_12,-
Chem73_13,-
Chem73_14,-
Chem73_15,-
Chem73_16,-
Chem73_17,-
Chem73_18,-
Chem73_19,-
Chem73_2,-
Chem73_20,-
Chem73_3,-
Chem73_4,-
Chem73_5,-
Chem73_6,-
Chem73_7,-
Chem73_8,-
Chem73_9,-
Chem740_0,+
Chem740_1,+
Chem740_10,+
Chem740_11,+
Chem740_12,+
Chem740_13,+
Chem740_14,+
Chem740_15,+
Chem740_16,+
Chem740_17,+
Chem740_2,+
Chem740_3,+
Chem740_4,+
Chem740_5,+
Chem740_6,+
Chem740_7,+
Chem740_8,+
Chem740_9,+
Chem741_0,+
Chem741_1,+
Chem741_10,+
Chem741_11,+
Chem741_12,+
Chem741_13,+
Chem741_14,+
Chem741_15,+
Chem741_16,+
Chem741_17,+
Chem741_18,+
Chem741_2,+
Chem741_3,+
Chem741_4,+
Chem741_5,+
Chem741_6,+
Chem741_7,+
Chem741_8,+
Chem741_9,+
Chem742_0,-
Chem742_1,-
Chem742_10,-
Chem742_11,-
Chem742_12,-
Chem742_2,-
Chem742_3,-
Chem742_4,-
Chem742_5,-
Chem742_6,-
Chem742_7,-
Chem742_8,-
Chem742_9,-
Chem743_0,-
Chem743_1,-
Chem743_2,-
Chem743_3,-
Chem743_4,-
Chem743_5,-
Chem743_6,-
Chem743_7,-
Chem743_8,-
Chem743_9,-
Chem744_0,-
Chem744_1,-
Chem744_10,-
Chem744_11,-
Chem744_12,-
Chem744_2,-
Chem744_3,-
Chem744_4,-
Chem744_5,-
Chem744_6,-
Chem744_7,-
Chem744_8,-
Chem744_9,-
Chem745_0,-
Chem745_1,-
Chem745_10,-
Chem745_11,-
Chem745_12,-
Chem745_13,-
Chem745_14,-
Chem745_15,-
Chem745_16,-
Chem745_17,-
Chem745_18,-
Chem745_2,-
Chem745_3,-
Chem745_4,-
Chem745_5,-
Chem745_6,-
Chem745_7,-
Chem745_8,-
Chem745_9,-
Chem746_0,+
Chem746_1,+
Chem746_10,+
Chem746_11,+
Chem746_12,+
Chem746_13,+
Chem746_14,+
Chem746_2,+
Chem746_3,+
